option_type,strike,expiration_date,yearstoexp,bid,ask,volume,open_interest,mid_iv,delta,gamma,theta,vega
put,612.5,2023-12-15,0.010959094368340944,27.15,30.0,0,10,0.428903,-0.9074686787878848,0.008481925370040694,-0.43456203502658874,0.10522303798010305
put,615.0,2023-12-15,0.010958935819381024,30.05,32.05,1,16,0.549283,-0.9247775676747949,0.007229860805235813,-0.37399242546511385,0.0920323289011179
call,615.0,2023-12-15,0.010958935819381024,0.52,0.78,1027,996,0.333677,0.07522243232520506,0.007229860805235813,-0.37399242546511385,0.0920323289011179
call,617.5,2023-12-15,0.010959126078132927,0.49,0.64,1066,153,0.337178,0.06056446812708096,0.0060935313502769066,-0.3175161710348705,0.07956546627317003
put,617.5,2023-12-15,0.01095896752917301,32.15,34.5,0,0,0.447536,-0.9394355318729191,0.0060935313502769066,-0.3175161710348705,0.07956546627317003
put,620.0,2023-12-15,0.010958935819381024,34.6,38.7,5,254,0.509824,-0.9511353523538488,0.005109483919882005,-0.27007407377224146,0.06818858504856733
call,620.0,2023-12-15,0.01095896752917301,0.42,0.5,1671,2649,0.340786,0.048864647646151116,0.005109483919882005,-0.27007407377224146,0.06818858504856733
put,625.0,2023-12-15,0.010958935819381024,39.6,41.85,1,4,0.596749,-0.9695763363981446,0.003452609269894977,-0.18487683855343515,0.040018888629781035
call,625.0,2023-12-15,0.010958935819381024,0.29,0.51,1234,1182,0.364084,0.0304236636018554,0.003452609269894977,-0.18487683855343515,0.040018888629781035
put,630.0,2023-12-15,0.010958935819381024,44.75,49.25,4,110,0.510136,-0.9808444722423532,0.0023075015813773837,-0.1273093785812675,0.026720182096842248
call,630.0,2023-12-15,0.01095896752917301,0.2,0.33,606,1253,0.372144,0.019155527757646822,0.0023075015813773837,-0.1273093785812675,0.026720182096842248
call,635.0,2023-12-15,0.010958935819381024,0.09,0.37,92,361,0.39378,0.011359864927703061,0.0014625485913591202,-0.08183917777726317,0.017126584732769387
put,635.0,2023-12-15,0.010959221207508878,49.55,51.85,0,0,0.689903,-0.988640135072297,0.0014625485913591202,-0.08183917777726317,0.017126584732769387
put,640.0,2023-12-15,0.01095896752917301,53.75,58.45,1,2,0.746393,-0.9936489658764832,0.0008764866081417144,-0.04926341739159486,0.010533469060638036
call,640.0,2023-12-15,0.010959157787924912,0.11,0.4,119,1373,0.422835,0.006351034123516744,0.0008764866081417144,-0.04926341739159486,0.010533469060638036
put,645.0,2023-12-15,0.01095896752917301,58.05,64.35,0,0,0.770941,-0.9959033193303183,0.0005787090127165476,-0.034162969230741365,0.008181802209865474
call,645.0,2023-12-15,0.010958999238964992,0.05,0.22,63,113,0.41407,0.004096680669681681,0.0005787090127165476,-0.034162969230741365,0.008181802209865474
put,650.0,2023-12-15,0.01095896752917301,63.05,67.8,0,18,0.869366,-0.9976236824482284,0.00035052935207522984,-0.021163711725289112,0.004721919125098349
call,650.0,2023-12-15,0.010959221207508878,0.07,0.1,645,4668,0.425173,0.0023763175517716385,0.00035052935207522984,-0.021163711725289112,0.004721919125098349
put,655.0,2023-12-15,0.010959094368340944,68.2,73.25,0,0,0.863521,-0.9989101862140565,0.00017431823828702278,-0.010319626604780386,0.0026232151343618653
call,655.0,2023-12-15,0.010959633434804668,0.06,0.22,4,127,0.47468,0.0010898137859435412,0.00017431823828702278,-0.010319626604780386,0.0026232151343618653
put,660.0,2023-12-15,0.010959094368340944,72.95,77.8,0,0,0.904981,-0.9994842347010063,8.777121835180837e-5,-0.005179502864265918,0.0013979330988350476
call,660.0,2023-12-15,0.010959189497716895,0.05,0.29,78,727,0.508584,0.0005157652989937131,8.777121835180837e-5,-0.005179502864265918,0.0013979330988350476
put,665.0,2023-12-15,0.010958999238964992,78.55,83.15,0,0,0.940896,-0.9998945133334913,2.1253631655886628e-5,-0.0011175473455786846,0.0002472296643434923
call,665.0,2023-12-15,0.010959030948756976,0.02,3.55,0,31,0.718017,0.00010548666650865369,2.1253631655886628e-5,-0.0011175473455786846,0.0002472296643434923
put,670.0,2023-12-15,0.010958999238964992,83.7,88.3,0,0,0.960548,-0.9999238955309943,1.5066373749512487e-5,-0.0008481129210338515,0.0002477770897417052
call,670.0,2023-12-15,0.010959221207508878,0.01,0.1,25,390,0.486143,7.610446900569038e-5,1.5066373749512487e-5,-0.0008481129210338515,0.0002477770897417052
put,675.0,2023-12-15,0.010959094368340944,88.45,92.9,0,0,1.077987,-0.9999453122275092,1.0668842985891997e-5,-0.0006414908756237603,0.00017585140943396013
call,675.0,2023-12-15,0.010959157787924912,0.02,0.27,51,8,0.563541,5.4687772490898336e-5,1.0668842985891997e-5,-0.0006414908756237603,0.00017585140943396013
put,680.0,2023-12-15,0.010958999238964992,92.85,97.75,0,0,1.047093,-0.9999770656376473,4.693615705127289e-6,-0.0002820456266131269,8.881075672136375e-5
call,680.0,2023-12-15,0.010959221207508878,0.01,0.1,69,333,0.533119,2.293436235262897e-5,4.693615705127289e-6,-0.0002820456266131269,8.881075672136375e-5
put,690.0,2023-12-15,0.010958935819381024,103.6,108.35,250,0,1.165663,-0.9999994846251681,1.360761815400285e-7,-6.9532143861656755e-6,2.162156747214488e-5
call,690.0,2023-12-15,0.010958935819381024,0.0,1.72,85,224,1.008754,5.153748319198703e-7,1.360761815400285e-7,-6.9532143861656755e-6,2.162156747214488e-5
put,700.0,2023-12-15,0.01095906265854896,112.85,118.1,601,130,1.193186,-0.9999995186403243,1.1696364741617347e-7,-7.014875829471529e-6,2.1615495711825126e-5
call,700.0,2023-12-15,0.011137493658041604,0.0,0.02,35,778,NaN,NaN,NaN,NaN,NaN
put,710.0,2023-12-15,0.010958999238964992,123.3,127.65,350,0,1.364913,-0.9999999790415848,5.849131639851891e-9,-3.2929778402900635e-7,2.0098217443795804e-5
call,710.0,2023-12-15,0.010961314053779807,0.0,0.2,0,83,0.805536,2.0958415272986174e-8,5.849131639851891e-9,-3.2929778402900635e-7,2.0098217443795804e-5
